0.365387, 0.1064453 , 5.444069 , 0
0.3995361, 0.0947876 , 5.447382 , 0
0.6224365, 0.01266479 , 5.468993 , 0
0.4878845, -0.0553894 , 5.491655 , 0
0.1878662, -0.06454468 , 5.491498 , 0
-0.006591797, -0.02105713 , 5.487835 , 0
-0.2106934, -0.01278687 , 5.476323 , 0
-0.3417358, -0.007507324 , 5.472498 , 0
-0.5079346, 0.02960205 , 5.452421 , 0
-0.6172485, 0.02337646 , 5.437786 , 0
-0.7579956, 0.01818848 , 5.417655 , 0
-0.8791504, 0.02255249 , 5.395729 , 0
-0.9966431, 0.01190186 , 5.371325 , 0
-1.138855, 0.01940918 , 5.338196 , 0
-1.273804, 0.0222168 , 5.306666 , 0
-1.419434, 0.008789063 , 5.265618 , 0
-1.550049, 0.01074219 , 5.223536 , 0
-1.736633, -0.005706787 , 5.155376 , 0
-1.879059, -0.01727295 , 5.105832 , 0
-1.998047, -0.01062012 , 5.05864 , 0
-2.157928, -0.01757813 , 4.981379 , 0
-2.318176, -0.009338379 , 4.893069 , 0
-2.411957, -0.01077271 , 4.83193 , 0
-2.511078, -0.0249939 , 4.778134 , 0
-2.649017, -0.04354858 , 4.706044 , 0
-2.840057, -0.01849365 , 4.583832 , 0
-3.035553, 0.02554321 , 4.42747 , 0
-3.158417, 0.01852417 , 4.32386 , 0
-3.268921, 0.02600098 , 4.234225 , 0
-3.428467, 0.0168457 , 4.092018 , 0
-3.561249, 0.007415771 , 3.980408 , 0
-3.67804, -0.0002746582 , 3.886129 , 0
-3.844055, 0.02175903 , 3.713511 , 0
-3.968475, 0.0291748 , 3.558511 , 0
-4.109558, 0.006530762 , 3.373655 , 0
-4.211578, -0.01239014 , 3.227654 , 0
-4.369324, -0.0324707 , 3.010152 , 0
-4.503967, -0.04431152 , 2.788524 , 0
-4.614929, -0.04559326 , 2.560178 , 0
-4.780304, -0.0788269 , 2.207722 , 0
-4.90799, -0.06784058 , 1.889098 , 1
-4.932159, -0.05328369 , 1.825042 , 1
-4.932831, -0.06652832 , 1.839099 , 1
-4.877106, -0.0647583 , 1.98424 , 1
-4.736816, -0.03912354 , 2.325571 , 1
-4.574799, -0.04370117 , 2.667212 , 1
-4.417511, -0.003509521 , 2.92583 , 1
-4.265472, -0.006225586 , 3.145862 , 1
-4.091156, -0.02246094 , 3.382256 , 1
-3.908752, -0.007843018 , 3.606237 , 1
-3.745789, -0.01638794 , 3.781199 , 1
-3.625275, -0.003967285 , 3.895698 , 1
-3.494629, 0.006103516 , 4.008499 , 1
-3.352631, -0.01443481 , 4.126841 , 1
-3.221802, -0.0027771 , 4.236036 , 1
-3.074982, 0.0199585 , 4.351251 , 1
-2.922302, 0.01144409 , 4.460196 , 1
-2.807404, 0.01290894 , 4.544103 , 1
-2.680817, 0.01379395 , 4.622689 , 1
-2.547058, 0.005004883 , 4.704209 , 1
-2.373932, 0.001556396 , 4.799942 , 1
-2.207458, 0.01098633 , 4.885515 , 1
-1.992065, 0.0223999 , 4.983445 , 1
-1.741425, 0.01370239 , 5.082533 , 1
-1.60968, 0.006561279 , 5.126514 , 1
-1.488495, -0.01239014 , 5.168574 , 1
-1.384308, -0.03668213 , 5.200032 , 1
-1.271332, -0.03131104 , 5.235603 , 1
-1.144226, -0.03012085 , 5.275094 , 1
-0.9875488, -0.00769043 , 5.312493 , 1
-0.8379822, -0.01074219 , 5.344251 , 1
-0.6882324, -0.01559448 , 5.374352 , 1
-0.5270081, 0.01437378 , 5.400316 , 1
-0.3685913, 0.03573608 , 5.416634 , 1
-0.2275391, 0.03878784 , 5.429676 , 1
-0.09609985, 0.02694702 , 5.442605 , 1
0.06109619, 0.01971436 , 5.448886 , 1
0.1940918, 0.006652832 , 5.451841 , 1
0.3690186, 0.01751709 , 5.45698 , 1
0.5264587, 0.02175903 , 5.458718 , 1
0.7193604, 0.008789063 , 5.452853 , 1
0.8211365, -0.01977539 , 5.449092 , 1
0.8321838, -0.02783203 , 5.450343 , 1
0.6758118, -0.05136108 , 5.468612 , 1
0.5144043, -0.06790161 , 5.479967 , 1
0.3351135, -0.07327271 , 5.493764 , 1
0.158844, -0.05966187 , 5.492917 , 1
-0.03112793, -0.04418945 , 5.484607 , 1
-0.2419128, -0.01818848 , 5.474129 , 1
-0.4264221, -0.01223755 , 5.450047 , 1
-0.602417, -0.0133667 , 5.425054 , 1
-0.8050537, -0.0206604 , 5.39394 , 1
-0.9755554, -0.03823853 , 5.362824 , 1
-1.121124, -0.02871704 , 5.329723 , 1
-1.243469, -0.0227356 , 5.302389 , 1
-1.39563, -0.006195068 , 5.261107 , 1
-1.586182, 0.001800537 , 5.197954 , 1
-1.74176, 0.0078125 , 5.138746 , 1
-1.899078, 0.02584839 , 5.073752 , 1
-2.044495, 0.04571533 , 5.005263 , 1
-2.176147, 0.04827881 , 4.938887 , 1
-2.331543, 0.05764771 , 4.863369 , 1
-2.531342, 0.05004883 , 4.760749 , 1
-2.68692, 0.05322266 , 4.677313 , 1
-2.801208, 0.04122925 , 4.608595 , 1
-2.936188, 0.05340576 , 4.523819 , 1
-3.05835, 0.03942871 , 4.428865 , 1
-3.173859, 0.04110718 , 4.330346 , 1
-3.299194, 0.02581787 , 4.226894 , 1
-3.402496, 0.02972412 , 4.141366 , 1
-3.570374, 0.03158569 , 3.989959 , 1
-3.736877, 0.007446289 , 3.832587 , 1
-3.919525, -0.0005187988 , 3.632157 , 1
-4.077637, 0.02218628 , 3.437404 , 1
-4.193817, 0.03231812 , 3.294764 , 1
-4.275238, 0.02850342 , 3.178144 , 1
-4.412384, 0.009490967 , 2.974296 , 1
-4.558258, 0.03137207 , 2.733455 , 1
-4.697906, 0.005371094 , 2.454458 , 1
-4.805634, -0.03015137 , 2.218787 , 1
-4.872589, -0.06369019 , 2.05314 , 2
-4.932831, -0.07266235 , 1.920108 , 2
-4.921082, -0.04464722 , 1.972346 , 2
-4.815918, -0.03225708 , 2.227871 , 2
-4.670929, -0.01370239 , 2.526795 , 2
-4.527618, -0.01998901 , 2.77755 , 2
-4.371033, -0.04034424 , 3.020161 , 2
-4.250946, -0.01547241 , 3.195181 , 2
-4.119202, -0.002258301 , 3.363636 , 2
-3.954529, 0.006439209 , 3.562651 , 2
-3.77597, 0.02502441 , 3.759338 , 2
-3.566711, 0.06665039 , 3.964048 , 2
-3.37326, 0.06137085 , 4.135074 , 2
-3.237396, 0.06594849 , 4.246296 , 2
-3.046753, 0.06134033 , 4.388845 , 2
-2.846588, 0.0663147 , 4.526228 , 2
-2.701569, 0.06237793 , 4.623555 , 2
-2.611053, 0.0534668 , 4.676331 , 2
-2.503571, 0.04281616 , 4.733834 , 2
-2.340607, 0.03991699 , 4.816638 , 2
-2.19516, 0.02838135 , 4.888679 , 2
-2.040222, 0.02191162 , 4.96281 , 2
-1.870544, -0.01202393 , 5.040863 , 2
-1.709656, -0.02368164 , 5.105329 , 2
